timestamp,hour_of_day,day_of_week,heart_rate,body_temperature,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,latitude,longitude,ambient_temperature,humidity,activity_level,step_count,sleep_indicator,movement_intensity,movement_type,distance_meters,calories_burned,stress_score,home_distance_m,geofence_alert,health_status,pet_id,pet_type,pet_size
2025-12-24 15:22:58.255302,15,2,123.9,38.13,2.344,2.116,9.755,10.254,-4.91,13.1,4.98,28.615991,77.209258,25.4,65.6,47.3,21.0,0,3.9,active,50.17,0.59,39.1,233.4,1,healthy,pet_005,dog,small
2025-12-24 15:37:58.255302,15,2,150.0,38.4,6.747,7.318,10.583,14.528,46.1,-2.46,-5.88,28.61578,77.208278,23.9,61.7,87.5,45.0,0,9.1,running,98.33,1.09,59.1,220.2,1,healthy,pet_005,dog,small
2025-12-24 15:52:58.255302,15,2,106.1,38.45,2.704,2.237,10.087,10.68,-22.61,24.49,13.15,28.615399,77.208179,22.3,52.5,44.9,19.0,0,4.5,active,43.4,0.56,39.6,184.6,1,healthy,pet_005,dog,small
2025-12-24 16:07:58.255302,16,2,101.1,38.06,2.907,4.449,10.792,12.029,2.89,-28.4,-18.23,28.614482,77.210301,23.0,40.7,83.8,39.0,0,8.2,running,230.51,1.05,39.5,142.3,1,healthy,pet_005,dog,small
2025-12-24 16:22:58.255302,16,2,141.1,38.35,4.333,3.346,10.56,11.894,-21.46,-11.09,1.48,28.614868,77.211917,24.5,66.4,63.9,27.0,0,5.8,active,163.14,0.8,39.5,303.9,1,healthy,pet_005,dog,small
2025-12-24 16:37:58.255302,16,2,119.0,38.2,4.484,0.394,9.461,10.478,-24.2,-30.42,-6.23,28.613368,77.208893,21.4,38.3,81.5,44.0,0,8.0,running,338.44,1.02,44.5,60.0,0,healthy,pet_005,dog,small
2025-12-24 16:52:58.255302,16,2,119.8,38.19,4.784,3.904,10.109,11.845,15.31,9.67,12.03,28.615179,77.209083,22.9,37.9,66.1,25.0,0,6.7,active,201.94,0.83,34.9,142.2,1,healthy,pet_005,dog,small
2025-12-24 17:07:58.255302,17,2,116.6,37.91,2.468,3.135,9.098,9.934,15.41,-1.92,9.2,28.615238,77.208727,22.8,41.0,58.9,29.0,0,5.5,active,35.35,0.74,42.3,150.9,1,healthy,pet_005,dog,small
2025-12-24 17:22:58.255302,17,2,123.2,38.75,3.007,3.364,8.918,9.994,10.17,-2.45,14.08,28.615281,77.208709,22.3,59.2,56.7,33.0,0,5.9,active,5.03,0.71,38.9,155.9,1,healthy,pet_005,dog,small
2025-12-24 17:37:58.255302,17,2,104.7,38.39,1.309,2.149,9.961,10.274,8.22,12.83,-6.55,28.614857,77.208228,20.8,49.5,45.3,17.0,0,4.3,active,66.37,0.57,33.5,130.2,1,healthy,pet_005,dog,small
2025-12-24 17:52:58.255302,17,2,126.9,38.26,2.586,2.59,9.521,10.2,1.96,-5.83,9.96,28.614972,77.20831,23.2,54.1,46.3,24.0,0,4.4,active,14.94,0.58,42.0,136.7,1,healthy,pet_005,dog,small
2025-12-24 18:07:58.255302,18,2,78.6,38.42,0.886,0.838,9.799,9.874,-5.68,0.68,4.64,28.614921,77.208447,21.2,54.0,22.3,14.0,0,2.9,walking,14.52,0.28,18.1,125.5,1,healthy,pet_005,dog,small
2025-12-24 18:22:58.255302,18,2,111.9,38.25,1.798,2.178,9.85,10.247,-25.03,8.57,14.6,28.615531,77.208462,20.5,57.2,46.1,18.0,0,5.2,active,67.81,0.58,38.7,188.5,1,healthy,pet_005,dog,small
2025-12-24 18:37:58.255302,18,2,120.2,38.24,2.923,2.514,10.512,11.196,-4.23,-34.23,-2.15,28.615537,77.20868,19.8,41.8,41.3,20.0,0,4.6,active,21.23,0.52,27.2,184.3,1,healthy,pet_005,dog,small
2025-12-24 18:52:58.255302,18,2,108.6,38.31,2.359,2.041,10.248,10.712,-4.31,2.52,-1.08,28.615574,77.208584,20.1,36.6,42.4,19.0,0,3.2,active,10.23,0.53,34.0,190.2,1,healthy,pet_005,dog,small
2025-12-24 19:07:58.255302,19,2,87.1,38.08,1.663,3.87,10.083,10.928,28.61,23.47,3.73,28.615531,77.208789,19.3,57.2,45.2,18.0,0,5.2,active,20.57,0.56,17.7,182.2,1,healthy,pet_005,dog,small
2025-12-24 19:22:58.255302,19,2,124.5,37.65,1.913,4.085,10.46,11.392,23.83,34.81,-1.06,28.61524,77.208382,19.3,34.5,50.6,20.0,0,4.9,active,51.17,0.63,39.4,160.4,1,healthy,pet_005,dog,small
2025-12-24 19:37:58.255302,19,2,90.5,38.11,1.501,2.93,9.893,10.426,9.6,-7.66,1.93,28.61487,77.208341,19.3,46.2,42.8,15.0,0,4.9,active,41.2,0.54,33.9,125.4,1,healthy,pet_005,dog,small
2025-12-24 19:52:58.255302,19,2,97.6,38.4,1.526,1.214,10.644,10.822,17.18,4.45,7.43,28.614711,77.208308,17.5,75.7,42.7,20.0,0,4.3,active,17.96,0.53,32.4,112.5,1,healthy,pet_005,dog,small
2025-12-24 20:07:58.255302,20,2,90.5,38.27,0.823,1.55,9.573,9.733,25.97,16.84,-4.1,28.615373,77.208096,19.0,42.1,45.7,16.0,0,4.4,active,76.37,0.57,26.8,185.8,1,healthy,pet_005,dog,small
2025-12-24 20:22:58.255302,20,2,136.3,38.05,2.487,2.716,9.688,10.365,-36.89,-20.19,7.73,28.615021,77.208292,18.1,35.6,45.8,28.0,0,4.4,active,43.54,0.57,31.3,142.3,1,healthy,pet_005,dog,small
2025-12-24 20:37:58.255302,20,2,125.8,38.24,1.631,1.589,10.204,10.455,-20.53,0.88,-3.82,28.614649,77.208673,17.9,41.6,39.8,13.0,0,4.4,walking,55.56,0.5,34.7,89.0,0,healthy,pet_005,dog,small
2025-12-24 20:52:58.255302,20,2,113.1,38.19,1.613,1.77,9.622,9.915,-9.65,8.96,-11.1,28.614938,77.208688,17.9,59.7,45.1,14.0,0,4.7,active,32.14,0.56,29.0,119.2,1,healthy,pet_005,dog,small
2025-12-24 21:07:58.255302,21,2,104.0,38.61,1.784,3.378,9.126,9.894,13.69,11.98,-3.41,28.614988,77.209118,17.9,42.4,48.5,25.0,0,5.5,active,42.25,0.61,31.4,121.4,1,healthy,pet_005,dog,small
2025-12-24 21:22:58.255302,21,2,84.2,38.09,1.068,0.448,9.684,9.753,0.57,-0.13,-1.83,28.614862,77.209094,17.6,42.8,13.5,12.0,1,1.6,resting,14.24,0.17,23.9,107.2,1,healthy,pet_005,dog,small
2025-12-24 21:37:58.255302,21,2,99.6,37.71,0.636,0.278,9.851,9.875,3.22,2.47,0.75,28.614778,77.209143,17.5,61.4,9.5,0.0,1,0.7,resting,10.46,0.12,16.7,98.4,0,healthy,pet_005,dog,small
2025-12-24 21:52:58.255302,21,2,98.7,37.82,1.142,0.845,10.099,10.198,-0.1,6.73,3.84,28.614625,77.209219,16.7,60.9,14.6,16.0,1,0.5,resting,18.52,0.18,28.5,83.2,0,healthy,pet_005,dog,small
2025-12-24 22:07:58.255302,22,2,80.7,37.96,1.098,1.09,10.152,10.27,2.67,-8.66,2.8,28.61459,77.20923,17.8,56.1,17.3,14.0,0,1.5,walking,4.06,0.22,22.3,79.8,0,healthy,pet_005,dog,small
2025-12-24 22:22:58.255302,22,2,105.4,38.23,0.49,0.351,9.661,9.68,-3.95,-0.88,2.46,28.61448,77.209161,16.2,41.8,9.5,6.0,1,1.5,resting,13.92,0.12,18.7,66.3,0,healthy,pet_005,dog,small
2025-12-24 22:37:58.255302,22,2,123.5,38.01,0.767,0.968,10.15,10.224,-5.75,-0.94,-0.46,28.614457,77.209106,16.9,78.4,16.9,10.0,0,1.7,walking,5.97,0.21,27.4,62.6,0,healthy,pet_005,dog,small
2025-12-24 22:52:58.255302,22,2,89.2,38.08,0.846,0.832,9.816,9.887,-6.06,-3.75,-0.33,28.614391,77.209047,16.6,54.1,15.0,11.0,1,1.3,resting,9.36,0.19,21.7,54.6,0,healthy,pet_005,dog,small
2025-12-24 23:07:58.255302,23,2,82.4,37.97,0.589,0.467,9.95,9.979,2.98,-2.36,-2.35,28.614305,77.208906,16.9,41.6,11.1,11.0,1,1.1,resting,16.68,0.14,32.3,45.9,0,healthy,pet_005,dog,small
2025-12-24 23:22:58.255302,23,2,102.0,37.5,0.184,0.256,9.812,9.817,-0.72,1.34,-0.84,28.614232,77.208932,15.9,50.3,4.5,6.0,1,0.7,resting,8.57,0.06,16.3,37.4,0,healthy,pet_005,dog,small
2025-12-24 23:37:58.255302,23,2,94.5,38.01,0.038,0.02,9.809,9.809,0.01,0.07,-0.02,28.614191,77.208937,17.8,51.4,0.6,2.0,1,0.5,resting,4.53,0.01,13.1,32.9,0,healthy,pet_005,dog,small
2025-12-24 23:52:58.255302,23,2,87.5,38.33,0.182,0.249,9.78,9.785,-1.25,-0.09,-0.95,28.614225,77.208994,15.8,35.9,3.9,4.0,1,0.0,resting,6.63,0.05,21.1,36.0,0,healthy,pet_005,dog,small
2025-12-25 00:07:58.255302,0,3,107.4,38.01,0.422,0.296,9.843,9.856,0.46,1.34,1.44,28.614144,77.208998,17.3,62.5,5.7,10.0,1,1.0,resting,8.95,0.07,31.0,27.1,0,healthy,pet_005,dog,small
2025-12-25 00:22:58.255302,0,3,93.9,38.36,0.211,0.403,9.786,9.797,0.84,-1.87,-1.69,28.614112,77.208995,18.4,52.6,6.9,4.0,1,0.7,resting,3.61,0.09,19.3,23.5,0,healthy,pet_005,dog,small
2025-12-25 00:37:58.255302,0,3,106.5,38.16,0.152,0.151,9.798,9.8,-3.68,1.94,0.54,28.61403,77.209012,17.1,65.0,5.1,5.0,1,0.0,resting,9.16,0.06,24.4,14.5,0,healthy,pet_005,dog,small
2025-12-25 00:52:58.255302,0,3,93.6,38.33,0.337,0.432,9.803,9.818,0.11,4.59,-0.5,28.613988,77.208985,18.2,52.2,7.0,3.0,1,0.7,resting,5.38,0.09,13.8,9.9,0,healthy,pet_005,dog,small
2025-12-25 01:07:58.255302,1,3,70.0,38.28,0.249,0.195,9.723,9.728,-1.06,0.61,-0.78,28.613955,77.209057,17.9,54.0,4.3,0.0,1,0.5,resting,7.92,0.05,19.8,8.3,0,healthy,pet_005,dog,small
2025-12-25 01:22:58.255302,1,3,79.8,37.75,0.035,0.075,9.817,9.818,0.24,0.37,-0.11,28.61393,77.209076,17.8,62.6,1.0,0.0,1,0.7,resting,3.34,0.01,17.1,8.1,0,healthy,pet_005,dog,small
2025-12-25 01:37:58.255302,1,3,84.3,38.41,0.136,0.255,9.775,9.779,-2.27,0.59,0.61,28.613874,77.209101,17.9,58.9,3.6,0.0,1,0.0,resting,6.71,0.04,14.7,10.3,0,healthy,pet_005,dog,small
2025-12-25 01:52:58.255302,1,3,103.4,38.03,0.087,0.083,9.776,9.777,0.53,-1.23,-0.58,28.61386,77.209167,18.3,51.2,2.5,0.0,1,0.2,resting,6.57,0.03,22.9,16.8,0,healthy,pet_005,dog,small
2025-12-25 02:07:58.255302,2,3,80.2,37.99,0.278,0.384,9.846,9.857,-3.45,-1.0,-2.1,28.613919,77.209122,18.6,49.3,6.9,3.0,1,0.4,resting,7.85,0.09,19.0,12.0,0,healthy,pet_005,dog,small
2025-12-25 02:22:58.255302,2,3,103.7,37.68,0.298,0.069,9.799,9.804,-4.14,1.37,2.68,28.613891,77.209133,18.8,51.2,7.2,0.0,1,0.9,resting,3.3,0.09,20.1,13.0,0,healthy,pet_005,dog,small
2025-12-25 02:37:58.255302,2,3,115.7,37.86,0.047,0.044,9.795,9.795,0.08,-0.08,0.02,28.613815,77.209132,18.5,64.8,0.9,4.0,1,0.8,resting,8.38,0.01,35.3,15.9,0,healthy,pet_005,dog,small
2025-12-25 02:52:58.255302,2,3,70.0,38.39,0.318,0.446,9.818,9.833,-1.48,-1.81,-0.86,28.613882,77.209082,19.9,29.4,7.3,0.0,1,0.7,resting,8.85,0.09,9.8,8.2,0,healthy,pet_005,dog,small
2025-12-25 03:07:58.255302,3,3,91.5,38.15,0.236,0.29,9.919,9.926,1.22,-0.23,-1.16,28.613838,77.209007,18.9,28.9,4.8,1.0,1,0.0,resting,8.73,0.06,5.9,6.9,0,healthy,pet_005,dog,small
2025-12-25 03:22:58.255302,3,3,105.0,38.84,0.082,0.055,9.806,9.806,-0.3,-0.01,0.04,28.613812,77.209084,20.1,39.7,1.3,0.0,1,0.0,resting,7.97,0.02,29.5,12.7,0,healthy,pet_005,dog,small
2025-12-25 03:37:58.255302,3,3,121.4,37.53,0.577,0.517,9.877,9.907,-0.27,-3.63,-0.42,28.61379,77.209115,21.0,76.9,7.5,3.0,1,0.9,resting,3.99,0.09,23.4,16.6,0,healthy,pet_005,dog,small
2025-12-25 03:52:58.255302,3,3,85.6,38.48,0.188,0.157,9.766,9.769,-0.31,2.09,1.39,28.613714,77.209034,19.8,36.2,4.1,0.0,1,0.0,resting,11.55,0.05,16.2,20.9,0,healthy,pet_005,dog,small
2025-12-25 04:07:58.255302,4,3,76.9,37.82,0.211,0.198,9.792,9.796,-0.69,-1.41,0.94,28.613595,77.209038,22.6,50.5,4.1,4.0,1,0.0,resting,13.25,0.05,9.8,34.1,0,healthy,pet_005,dog,small
2025-12-25 04:22:58.255302,4,3,107.7,38.17,0.168,0.146,9.825,9.828,0.77,-0.85,-1.06,28.613647,77.209041,21.9,52.2,3.5,5.0,1,0.4,resting,5.82,0.04,18.3,28.3,0,healthy,pet_005,dog,small
2025-12-25 04:37:58.255302,4,3,100.1,38.44,0.25,0.144,9.773,9.777,1.98,-0.43,1.08,28.613693,77.208997,20.9,57.2,4.3,8.0,1,0.1,resting,6.64,0.05,18.8,23.0,0,healthy,pet_005,dog,small
2025-12-25 04:52:58.255302,4,3,90.1,37.92,0.182,0.088,9.78,9.782,-0.52,-0.58,-0.36,28.613679,77.20905,21.6,59.1,3.2,2.0,1,0.1,resting,5.33,0.04,17.3,25.0,0,healthy,pet_005,dog,small
2025-12-25 05:07:58.255302,5,3,91.8,38.02,0.41,0.433,9.738,9.756,-1.59,1.03,-0.73,28.613631,77.20899,20.7,33.4,6.2,0.0,1,1.4,resting,7.88,0.08,20.4,29.9,0,healthy,pet_005,dog,small
2025-12-25 05:22:58.255302,5,3,102.0,38.58,3.695,5.469,9.173,11.301,4.22,38.58,-3.8,28.615369,77.208414,22.5,43.4,71.9,32.0,0,6.9,running,200.86,0.9,35.0,172.7,1,healthy,pet_005,dog,small
2025-12-25 05:37:58.255302,5,3,112.9,38.75,2.203,1.28,9.527,9.862,9.88,-7.58,16.58,28.614934,77.208468,23.4,29.3,44.0,14.0,0,5.1,active,48.5,0.55,47.0,126.0,1,healthy,pet_005,dog,small
2025-12-25 05:52:58.255302,5,3,129.0,38.14,5.362,1.636,10.964,12.314,34.63,11.32,-14.6,28.613935,77.209312,21.7,61.4,63.0,34.0,0,5.9,active,138.1,0.79,39.4,30.7,0,healthy,pet_005,dog,small
2025-12-25 06:07:58.255302,6,3,133.0,38.27,4.566,2.327,9.911,11.157,-3.43,7.61,-16.26,28.614943,77.20831,22.9,47.0,78.8,41.0,0,8.5,running,148.53,0.99,39.4,133.9,1,healthy,pet_005,dog,small
2025-12-25 06:22:58.255302,6,3,106.4,38.06,2.728,3.512,8.816,9.875,-34.2,-8.99,4.46,28.614721,77.20852,22.5,65.0,53.4,25.0,0,5.0,active,32.05,0.67,27.7,102.4,1,healthy,pet_005,dog,small
2025-12-25 06:37:58.255302,6,3,93.5,38.11,2.871,1.902,9.467,10.074,-17.6,-27.37,0.05,28.614617,77.208438,24.8,53.1,45.7,28.0,0,4.3,active,13.97,0.57,27.8,96.6,0,healthy,pet_005,dog,small
2025-12-25 06:52:58.255302,6,3,139.0,38.35,1.381,4.388,10.089,11.088,4.08,-26.03,-11.7,28.614572,77.208337,23.0,37.4,55.8,30.0,0,5.4,active,11.11,0.7,33.8,98.7,0,healthy,pet_005,dog,small
2025-12-25 07:07:58.255302,7,3,133.0,38.32,3.785,5.85,11.704,13.621,-30.1,-30.68,-4.55,28.613754,77.209027,24.0,60.7,87.9,41.0,0,8.3,running,112.99,1.1,52.6,16.4,0,healthy,pet_005,dog,small
2025-12-25 07:22:58.255302,7,3,136.7,38.59,2.752,5.889,10.44,12.298,-38.51,8.51,3.54,28.612816,77.208951,24.6,52.2,70.3,30.0,0,6.2,running,104.39,0.88,44.0,120.4,1,healthy,pet_005,dog,small
2025-12-25 07:37:58.255302,7,3,123.2,38.57,2.101,2.432,10.955,11.417,7.01,11.93,-16.95,28.611089,77.209539,25.5,49.7,68.1,27.0,0,6.7,active,200.11,0.85,43.2,316.4,1,healthy,pet_005,dog,small
2025-12-25 07:52:58.255302,7,3,133.6,38.1,3.306,2.404,10.58,11.343,27.26,7.85,15.9,28.611696,77.209661,24.5,54.1,56.0,30.0,0,5.2,active,68.5,0.7,37.8,253.0,1,healthy,pet_005,dog,small
2025-12-25 08:07:58.255302,8,3,116.9,38.79,1.387,3.203,8.973,9.628,-18.87,2.84,-2.3,28.611703,77.208891,24.3,52.2,62.9,39.0,0,6.6,active,75.09,0.79,37.8,244.0,1,healthy,pet_005,dog,small
2025-12-25 08:22:58.255302,8,3,136.4,38.36,3.827,2.529,9.759,10.784,-34.88,-35.86,6.93,28.610437,77.209093,23.4,54.7,64.7,30.0,0,6.5,active,142.0,0.81,47.2,384.5,1,healthy,pet_005,dog,small
2025-12-25 08:37:58.255302,8,3,115.6,38.72,2.048,2.94,9.99,10.613,-8.36,-2.47,2.06,28.610686,77.209454,25.1,78.3,38.4,22.0,0,3.8,walking,44.79,0.48,36.3,359.5,1,healthy,pet_005,dog,small
2025-12-25 08:52:58.255302,8,3,138.6,38.23,1.434,2.279,9.784,10.148,-6.07,-9.09,2.81,28.611018,77.20967,27.1,43.0,41.7,24.0,0,4.0,active,42.5,0.52,37.8,326.5,1,healthy,pet_005,dog,small
2025-12-25 09:07:58.255302,9,3,121.4,38.68,1.901,3.397,9.45,10.221,-46.14,-16.2,16.46,28.612399,77.210094,27.1,39.9,67.6,29.0,0,7.2,active,158.66,0.85,47.6,197.8,1,healthy,pet_005,dog,small
2025-12-25 09:22:58.255302,9,3,85.4,38.46,3.206,3.207,9.667,10.678,-37.79,-18.92,-1.68,28.612166,77.209748,26.7,40.5,55.5,41.0,0,6.5,active,42.49,0.69,35.0,205.8,1,healthy,pet_005,dog,small
2025-12-25 09:37:58.255302,9,3,99.4,38.9,1.903,3.169,9.825,10.497,2.2,27.04,-4.8,28.611756,77.20939,27.4,43.0,46.2,19.0,0,4.5,active,57.3,0.58,34.6,241.0,1,healthy,pet_005,dog,small
2025-12-25 09:52:58.255302,9,3,110.8,38.2,2.075,0.923,10.356,10.602,1.92,0.79,11.69,28.612387,77.209175,27.5,63.2,45.5,24.0,0,5.6,active,73.06,0.57,30.1,168.8,1,healthy,pet_005,dog,small
2025-12-25 10:07:58.255302,10,3,107.0,38.9,1.1,2.708,9.777,10.205,-7.73,3.93,7.01,28.612318,77.209096,27.3,47.9,36.8,18.0,0,3.4,walking,10.86,0.46,36.8,175.8,1,healthy,pet_005,dog,small
2025-12-25 10:22:58.255302,10,3,133.4,38.88,1.244,0.856,10.857,10.962,-0.32,-18.82,-3.29,28.613007,77.208665,27.0,44.5,41.5,22.0,0,3.9,active,87.25,0.52,32.4,104.4,1,healthy,pet_005,dog,small
2025-12-25 10:37:58.255302,10,3,90.7,37.77,2.182,0.521,9.997,10.245,8.75,20.05,-2.82,28.613144,77.208902,26.8,54.0,37.3,19.0,0,3.9,walking,27.7,0.47,31.9,84.4,0,healthy,pet_005,dog,small
2025-12-25 10:52:58.255302,10,3,98.9,38.9,3.3,3.346,9.576,10.667,-17.12,-2.7,-0.9,28.613312,77.209906,27.4,40.5,61.3,25.0,0,6.9,active,99.58,0.77,33.9,109.8,1,healthy,pet_005,dog,small
2025-12-25 11:07:58.255302,11,3,111.2,38.72,2.37,1.453,10.505,10.866,1.98,-10.97,2.35,28.612712,77.20999,27.5,51.0,40.8,20.0,0,3.7,active,67.08,0.51,40.8,163.4,1,healthy,pet_005,dog,small
2025-12-25 11:22:58.255302,11,3,102.6,38.36,0.89,1.26,9.84,9.961,-8.22,-2.4,1.25,28.612829,77.209868,26.9,43.9,15.5,6.0,0,1.4,walking,17.57,0.19,36.8,145.9,1,healthy,pet_005,dog,small
2025-12-25 11:37:58.255302,11,3,127.5,38.27,0.843,0.856,9.903,9.976,0.04,-8.16,1.12,28.612925,77.209771,27.8,53.5,16.3,12.0,0,2.3,walking,14.23,0.2,28.5,131.8,1,healthy,pet_005,dog,small
2025-12-25 11:52:58.255302,11,3,115.3,38.51,1.115,1.17,9.826,9.958,-5.69,-2.49,-2.63,28.612923,77.209649,26.7,48.1,16.0,21.0,0,1.9,walking,11.87,0.2,29.9,125.5,1,healthy,pet_005,dog,small
2025-12-25 12:07:58.255302,12,3,107.5,38.9,0.305,0.487,9.848,9.864,3.16,1.08,-1.88,28.613013,77.209489,27.8,51.1,9.5,10.0,1,1.2,resting,18.52,0.12,22.3,109.4,1,healthy,pet_005,dog,small
2025-12-25 12:22:58.255302,12,3,128.6,38.7,0.202,0.579,9.775,9.795,2.05,-1.68,2.02,28.613213,77.209448,27.1,48.2,9.7,0.0,1,0.8,resting,22.52,0.12,27.0,87.9,0,healthy,pet_005,dog,small
2025-12-25 12:37:58.255302,12,3,98.5,38.37,1.03,0.794,9.372,9.462,0.5,-1.0,1.62,28.613282,77.209463,26.5,61.6,17.5,15.0,0,1.7,walking,7.89,0.22,19.6,82.1,0,healthy,pet_005,dog,small
2025-12-25 12:52:58.255302,12,3,117.0,38.03,1.095,1.469,9.584,9.758,6.2,10.39,-6.11,28.613264,77.20938,28.2,43.3,27.3,14.0,0,2.4,walking,8.36,0.34,31.6,79.7,0,healthy,pet_005,dog,small
2025-12-25 13:07:58.255302,13,3,115.1,38.39,0.751,0.892,9.861,9.93,-0.66,0.49,2.92,28.613316,77.209381,26.2,60.2,14.6,8.0,1,1.5,resting,5.81,0.18,25.7,74.6,0,healthy,pet_005,dog,small
2025-12-25 13:22:58.255302,13,3,111.7,38.18,3.607,1.621,9.369,10.169,4.5,15.12,-7.33,28.613614,77.209299,26.8,41.6,51.5,25.0,0,5.5,active,33.99,0.64,27.4,43.1,0,healthy,pet_005,dog,small
2025-12-25 13:37:58.255302,13,3,99.3,38.22,4.305,3.934,9.109,10.816,31.42,33.78,-20.78,28.614762,77.209525,24.0,41.5,74.0,40.0,0,6.8,running,129.25,0.92,37.5,108.4,1,healthy,pet_005,dog,small
2025-12-25 13:52:58.255302,13,3,136.8,38.41,2.352,1.928,10.036,10.486,-8.26,-4.21,16.84,28.616096,77.209093,25.2,61.3,64.9,50.0,0,6.9,active,154.0,0.81,48.8,243.9,1,healthy,pet_005,dog,small
2025-12-25 14:07:58.255302,14,3,126.4,37.91,4.891,2.121,10.357,11.649,21.27,-15.49,2.47,28.61643,77.208969,26.4,36.1,74.8,35.0,0,8.1,running,38.9,0.94,41.0,280.8,1,healthy,pet_005,dog,small
2025-12-25 14:22:58.255302,14,3,103.6,38.34,4.805,5.246,9.808,12.116,51.1,-0.39,-8.97,28.616163,77.20944,26.8,46.5,70.9,28.0,0,7.8,running,54.58,0.89,39.9,254.8,1,healthy,pet_005,dog,small
2025-12-25 14:37:58.255302,14,3,131.8,38.73,4.044,2.951,10.461,11.597,33.57,12.49,-20.15,28.616164,77.206985,24.9,39.9,71.5,40.0,0,6.1,running,239.2,0.89,36.8,318.9,1,healthy,pet_005,dog,small
2025-12-25 14:52:58.255302,14,3,133.1,38.43,4.751,2.938,11.365,12.664,-13.01,33.52,11.52,28.618726,77.207251,23.0,54.9,65.2,26.0,0,6.1,active,285.48,0.81,43.9,562.1,1,healthy,pet_005,dog,small
2025-12-25 15:07:58.255302,15,3,137.6,38.47,3.457,3.137,10.713,11.686,-10.26,-19.12,4.71,28.61748,77.206874,26.5,53.8,62.5,28.0,0,6.5,active,143.04,0.78,44.1,448.2,1,healthy,pet_005,dog,small
2025-12-25 15:22:58.255302,15,3,141.4,38.35,4.29,4.802,9.956,11.857,-0.48,46.6,-9.2,28.617655,77.20711,25.8,63.2,72.1,41.0,0,6.9,running,30.09,0.9,46.5,455.6,1,healthy,pet_005,dog,small
2025-12-25 15:37:58.255302,15,3,115.0,38.58,4.523,4.594,9.879,11.796,-18.14,-15.6,-3.12,28.616161,77.206406,24.4,41.4,68.1,43.0,0,6.0,active,179.37,0.85,33.3,356.2,1,healthy,pet_005,dog,small
2025-12-25 15:52:58.255302,15,3,129.7,38.43,3.947,3.288,10.296,11.506,47.73,-39.3,3.04,28.615741,77.204848,24.5,43.3,81.6,40.0,0,7.8,running,158.81,1.02,39.5,453.2,1,healthy,pet_005,dog,small
2025-12-25 16:07:58.255302,16,3,124.7,37.78,4.195,5.358,8.426,10.831,19.07,17.96,-3.06,28.614478,77.203535,24.2,52.2,79.8,48.0,0,8.0,running,189.89,1.0,43.8,536.4,1,healthy,pet_005,dog,small
2025-12-25 16:22:58.255302,16,3,126.3,38.39,3.554,3.715,10.285,11.499,4.8,2.02,-0.03,28.615131,77.205025,23.7,42.8,69.6,33.0,0,6.5,active,162.3,0.87,37.4,410.8,1,healthy,pet_005,dog,small
2025-12-25 16:37:58.255302,16,3,110.7,38.03,1.056,1.136,10.206,10.323,-2.02,16.36,-10.52,28.615519,77.205366,21.2,58.1,37.2,15.0,0,4.3,walking,54.4,0.47,20.2,397.1,1,healthy,pet_005,dog,small
2025-12-25 16:52:58.255302,16,3,131.3,38.43,2.847,2.632,9.641,10.391,-4.19,-31.19,20.59,28.615486,77.206921,23.4,61.7,62.7,24.0,0,6.7,active,151.58,0.78,46.4,268.4,1,healthy,pet_005,dog,small
2025-12-25 17:07:58.255302,17,3,122.0,38.52,1.554,4.009,10.101,10.978,5.8,35.02,-7.7,28.615439,77.207324,22.4,60.9,56.4,32.0,0,6.2,active,39.61,0.71,34.8,236.3,1,healthy,pet_005,dog,small
2025-12-25 17:22:58.255302,17,3,149.1,38.78,2.542,2.614,9.567,10.238,-10.54,13.2,-8.7,28.615413,77.207336,21.8,38.3,46.4,28.0,0,5.9,active,3.11,0.58,49.2,233.4,1,healthy,pet_005,dog,small
2025-12-25 17:37:58.255302,17,3,111.7,37.99,1.324,1.304,9.864,10.038,-2.73,-27.62,-0.29,28.615349,77.207562,21.1,59.4,28.2,11.0,0,2.2,walking,23.14,0.35,22.8,213.3,1,healthy,pet_005,dog,small
2025-12-25 17:52:58.255302,17,3,104.8,38.52,2.566,3.038,9.613,10.403,-44.03,-6.26,12.12,28.615275,77.207731,19.8,49.8,53.0,22.0,0,5.1,active,18.38,0.66,37.7,196.5,1,healthy,pet_005,dog,small
2025-12-25 18:07:58.255302,18,3,102.4,38.64,0.655,1.235,9.231,9.336,4.79,2.54,6.96,28.61519,77.207877,20.6,50.1,28.4,11.0,0,3.0,walking,17.11,0.35,25.7,180.2,1,healthy,pet_005,dog,small
2025-12-25 18:22:58.255302,18,3,125.2,38.2,2.284,2.581,9.153,9.781,-26.84,-19.33,-1.96,28.615254,77.207797,20.2,62.2,48.3,15.0,0,4.9,active,10.56,0.6,39.8,190.6,1,healthy,pet_005,dog,small
2025-12-25 18:37:58.255302,18,3,102.3,38.88,2.68,2.085,9.192,9.8,18.16,0.47,12.85,28.615172,77.207825,20.5,28.7,40.3,22.0,0,4.0,active,9.44,0.5,27.9,181.8,1,healthy,pet_005,dog,small
2025-12-25 18:52:58.255302,18,3,72.8,38.1,1.681,1.899,9.258,9.599,13.35,-1.23,-1.53,28.614796,77.208034,19.6,57.5,32.5,18.0,0,3.4,walking,46.53,0.41,27.4,136.9,1,healthy,pet_005,dog,small
